ttr,mattr,avg_word_len,total_words,avg_sent_len,std_sent_len,avg_dep_depth,subord_ratio,noun_ratio,verb_ratio,adj_ratio,filler_rate,repetition_rate,cohort_rate,first_person_rate,pronoun_types,flesch_reading_ease,fk_grade,gunning_fog,item_id,birth_year,recording_year,age,branch,bert_pc1,bert_pc2,bert_pc3,bert_pc4,bert_pc5,bert_pc6,bert_pc7,bert_pc8,bert_pc9,bert_pc10,vader_compound,vader_pos,vader_neg,vader_neu,nrc_anger,nrc_fear,nrc_joy,nrc_sadness,nrc_trust,nrc_anticipation,first_person_word_rate,function_word_rate
0.2194513715710723,0.7234999999999999,4.058742033804378,3609,15.292372881355933,12.771264466150146,2.501931379231993,0.06339468302658487,0.12451715519200182,0.0977050670302204,0.036582594864803454,0.0002770850651149903,0.013854253255749516,0.0,0.07592130784150734,30,74.7789345269923,7.069854926561451,9.488864100943792,afc2001001_19006,1913,2004,91,army,-0.0032881573,-0.075648874,-0.032740302,0.0062195305,-0.04160642,-0.030974595,0.015777683,-0.035611957,0.0035721858,-0.015856758,0.9996,0.102,0.047,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0661764705882353,0.2173202614379085
0.15986842105263158,0.7328801193831869,3.8009868421052633,6080,9.411764705882353,6.046577542857479,1.8576657177714517,0.06316931001762234,0.11020740138267589,0.12091636166463332,0.02819574352717907,0.0003289473684210526,0.006578947368421052,0.0024671052631578946,0.08667763157894737,38,89.83508710618781,3.3172806517345776,5.418668746313799,afc2001001_20436,1925,2004,79,army,-0.064280786,0.062372155,-0.024887638,0.09006785,-0.031208854,0.01973104,0.036321905,-0.0064545493,0.013458836,0.006764119,0.9963,0.073,0.059,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.07683688170321755,0.19145189691051706
0.14609146204100024,0.7280280892513309,3.859990988961478,8878,12.262430939226519,8.744069665294813,2.128555897807574,0.05472005798151839,0.10944011596303678,0.108987135350607,0.02690704837832941,0.00011263798152737103,0.0051813471502590676,0.003379139445821131,0.07636855147555756,43,85.25434585204516,4.674373887543332,6.969875686053304,afc2001001_20422,1924,2004,80,army,-0.049853377,0.04638443,-0.040705014,0.03370681,-0.013697271,0.025280599,0.022270644,-0.028109983,0.015237527,-0.008042156,0.9994,0.082,0.063,0.855,0.0,0.0,0.0,0.0,0.0,0.0,0.066659357526587,0.22738734787852208
0.19226793467025016,0.7440016708437761,3.9189580318379162,4837,15.258675078864353,11.960079318224096,2.446852073025081,0.07183074560655178,0.11909230506739464,0.12677017573792868,0.03275891486094523,0.0002067397146991937,0.0024808765763903247,0.001447178002894356,0.08683068017366136,40,79.10910167714363,6.403770622616708,8.68647244611266,afc2001001_11308,1921,2004,83,army,0.08652175,-0.021708587,-0.014344799,-0.08159037,0.0012040864,-0.026522992,-0.0040324186,-0.006123956,-0.050331954,0.005185762,0.9998,0.12,0.069,0.811,0.0,0.0,0.0,0.0,0.0,0.0,0.07772855416834475,0.20962545308095046
0.14417016806722688,0.7271547508920311,3.733849789915966,7616,16.30835117773019,13.755714983663772,2.3797955369902164,0.08552269979113994,0.08926019566890184,0.13378036715400682,0.03275805210508959,0.0,0.0010504201680672268,0.0015756302521008404,0.09545693277310924,43,84.25233870432385,6.0041285570979674,8.4489007233442,afc2001001_07705,1923,2003,80,army,-0.0073106717,0.042245116,-0.029399183,-0.0025675725,-0.018306801,0.019084247,0.0119093815,-0.0075509003,-0.051261347,0.013099864,1.0,0.123,0.047,0.829,0.0,0.0,0.0,0.0,0.0,0.0,0.08370779304146873,0.19655925022467582
0.16321794623863856,0.739328387348692,3.9019532005414814,5171,15.253687315634219,11.974676191218256,2.486294743631087,0.06965495001612383,0.1127055788455337,0.10561109319574331,0.04482425024185747,0.0011603171533552505,0.002707406691162251,0.0015470895378070005,0.07658093212144652,40,76.55293653330111,6.903045902543827,9.411233882858907,afc2001001_52743,1926,2008,82,army,0.00554081,-0.056312647,0.0040574484,-0.008622667,-0.040649027,0.013579958,0.025764022,-0.016591087,-0.038187064,-0.0018414963,0.9997,0.106,0.065,0.829,0.0,0.0,0.0,0.0,0.0,0.0,0.06763469621704242,0.246083301490256
0.2330522765598651,0.7311659807956103,3.8293423271500844,2965,8.057065217391305,6.040128856609131,1.8237179487179487,0.049679487179487176,0.10924145299145299,0.11351495726495726,0.030715811965811964,0.0003372681281618887,0.008431703204047217,0.0,0.09713322091062394,35,86.95994846741026,3.547867630598244,5.80013080674401,afc2001001_57091,1926,2008,82,navy,0.024184186,-0.048487805,0.062508434,0.018845227,0.0036825899,0.00660692,0.001310556,-0.020491373,0.0071403766,-0.038174618,0.5496,0.068,0.064,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.08462298320711228,0.20052683569311822
0.15237846314688971,0.7494541628304617,3.8242289597490853,7652,10.55448275862069,8.336301828792982,1.942804238247094,0.062442135582758976,0.10811644892500771,0.11943215718547474,0.03332990433083016,0.00013068478829064296,0.004051228437009932,0.0005227391531625719,0.08350757971772085,47,87.8610812429489,3.856763800096882,6.170949265908666,afc2001001_20421,1923,2004,81,air force,-0.0056939665,0.07416523,0.03157907,0.000113084425,-0.030582437,-0.007241132,0.004304118,0.057519745,-0.014710378,-0.036469117,0.9985,0.071,0.057,0.871,0.0,0.0,0.0,0.0,0.0,0.0,0.07180543044653198,0.20241925106163944
0.13032688687318159,0.7177004382572829,3.9975183980831765,11686,24.094845360824742,20.18918956995428,2.991681109185442,0.07084922010398613,0.10426343154246101,0.11521663778162912,0.029393414211438474,0.0,0.007359233270580181,0.0016258771179188773,0.07496149238404928,46,68.00843066987564,10.23758863101612,12.571045972401661,afc2001001_10456,1925,2004,79,army,-0.09611152,-0.026649052,-0.09368559,-0.0058746138,-0.03064847,-0.03923732,0.021794112,-0.015252476,0.049957816,0.0014914704,0.9999,0.084,0.052,0.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0660774758404229,0.23284050549269017
0.1304029304029304,0.7392475393248091,3.804304029304029,10920,12.297297297297296,8.969386969314458,2.077357261741081,0.06295679861060859,0.10977639481872783,0.12352558072219408,0.02330125189955858,0.0,0.0056776556776556774,0.0019230769230769232,0.08635531135531135,52,87.78620961727069,4.39254831832837,6.696160870906727,afc2001001_18260,1926,2005,79,army,-0.018649012,0.04242187,-0.033884883,0.02025263,0.031983774,0.018600922,-0.0048153354,-0.0068122814,0.035330825,0.017129947,0.9999,0.074,0.043,0.883,0.0,0.0,0.0,0.0,0.0,0.0,0.07400546881891153,0.2078151186380877
0.13950953678474115,0.7432387555879938,3.9434150772025434,11010,15.420168067226891,11.276630452822001,2.3771066368381804,0.06853094705443699,0.11058911260253543,0.12319164802386279,0.034601043997017154,0.0,0.0014532243415077202,0.0023614895549500456,0.07965485921889191,51,79.39604032388053,6.265223872711637,8.523611361118501,afc2001001_07607,1923,2003,80,army,0.018626668,0.013715467,-0.054189652,-0.0017466642,0.04424602,-0.008597577,0.0066337786,0.012113703,0.032317657,0.0056425547,0.9955,0.066,0.059,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.06725567976920303,0.22908402452217816
