item_id,title,transcript_url,recording_year,branch,download_status,local_path
afc2001001_38041,Frank D. Buehl Collection,https://tile.loc.gov/storage-services/service/vhp/0380/038041/mv0001.xml,2006,air force,ok,data\vhp_transcripts\afc2001001_38041.xml
afc2001001_73348,Sigmund Louis Lieberman Collection,https://tile.loc.gov/storage-services/service/vhp/0733/073348/sr0001.xml,2010,army,ok,data\vhp_transcripts\afc2001001_73348.xml
afc2001001_29050,William H. Clegg Collection,https://tile.loc.gov/storage-services/service/vhp/0290/029050/sr0001.xml,2005,navy,ok,data\vhp_transcripts\afc2001001_29050.xml
afc2001001_03020,Joe H. Petty Collection,https://tile.loc.gov/storage-services/service/vhp/0030/003020/sr0001.xml,2003,unknown,ok,data\vhp_transcripts\afc2001001_03020.xml
afc2001001_02304,George William Hadley Collection,https://tile.loc.gov/storage-services/service/vhp/0023/002304/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_02304.xml
afc2001001_21299,Robert J. Mannheimer Collection,https://tile.loc.gov/storage-services/service/vhp/0212/021299/mv0001.xml,2005,army,ok,data\vhp_transcripts\afc2001001_21299.xml
afc2001001_09510,Frank Thomas Oravecz Collection,https://tile.loc.gov/storage-services/service/vhp/0095/009510/sr0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_09510.xml
afc2001001_03001,Quentin Smith Collection,https://tile.loc.gov/storage-services/service/vhp/0030/003001/sr0001.xml,2003,army air forces/corps,ok,data\vhp_transcripts\afc2001001_03001.xml
afc2001001_01588,Henry Clyde Stripling Collection,https://tile.loc.gov/storage-services/service/vhp/0015/001588/sr0001.xml,2002,unknown,ok,data\vhp_transcripts\afc2001001_01588.xml
afc2001001_48950,Dennis Dean Hatzenbuehler Collection,https://tile.loc.gov/storage-services/service/vhp/0489/048950/mv0001.xml,2007,navy,ok,data\vhp_transcripts\afc2001001_48950.xml
afc2001001_43916,Mary Ester Asher Collection,https://tile.loc.gov/storage-services/service/vhp/0439/043916/sr0001.xml,2007,navy,ok,data\vhp_transcripts\afc2001001_43916.xml
afc2001001_02532,"John Henry Kauffman, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0025/002532/sr0001.xml,2002,navy,ok,data\vhp_transcripts\afc2001001_02532.xml
afc2001001_01901,Helen R. Brown Collection,https://tile.loc.gov/storage-services/service/vhp/0019/001901/sr0001.xml,2002,unknown,ok,data\vhp_transcripts\afc2001001_01901.xml
afc2001001_20410,Ralph Thomas Boose Collection,https://tile.loc.gov/storage-services/service/vhp/0204/020410/sr0001.xml,2004,navy,ok,data\vhp_transcripts\afc2001001_20410.xml
afc2001001_07790,Kenneth K. Badke Collection,https://tile.loc.gov/storage-services/service/vhp/0077/007790/sr0001.xml,2003,army,ok,data\vhp_transcripts\afc2001001_07790.xml
afc2001001_23658,Merlyn A. Weisenfluh Collection,https://tile.loc.gov/storage-services/service/vhp/0236/023658/sr0001.xml,2005,navy,ok,data\vhp_transcripts\afc2001001_23658.xml
afc2001001_58604,Noble L. Beck Collection,https://tile.loc.gov/storage-services/service/vhp/0586/058604/sr0001.xml,2008,marine corps,ok,data\vhp_transcripts\afc2001001_58604.xml
afc2001001_03487,Leslie Gordon Blasius Collection,https://tile.loc.gov/storage-services/service/vhp/0034/003487/sr0001.xml,2003,army,ok,data\vhp_transcripts\afc2001001_03487.xml
afc2001001_02297,"Gilbert Arbiso, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0022/002297/sr0001.xml,2002,navy,ok,data\vhp_transcripts\afc2001001_02297.xml
afc2001001_10256,Archie L. Smith Collection,https://tile.loc.gov/storage-services/service/vhp/0102/010256/sr0001.xml,2004,marine corps,ok,data\vhp_transcripts\afc2001001_10256.xml
afc2001001_00475,George R. Scanlon Collection,https://tile.loc.gov/storage-services/service/vhp/0004/000475/sr0001.xml,2002,army air forces/corps,ok,data\vhp_transcripts\afc2001001_00475.xml
afc2001001_00015,Joseph E. Goffeney Collection,https://tile.loc.gov/storage-services/service/vhp/0000/000015/mv0001.xml,2002,navy,ok,data\vhp_transcripts\afc2001001_00015.xml
afc2001001_76581,Joseph L. Thomas Collection,https://tile.loc.gov/storage-services/service/vhp/0765/076581/sr0001.xml,2011,merchant marine,ok,data\vhp_transcripts\afc2001001_76581.xml
afc2001001_48938,Flora M. Fieldman Collection,https://tile.loc.gov/storage-services/service/vhp/0489/048938/sr0001.xml,2007,unknown,ok,data\vhp_transcripts\afc2001001_48938.xml
afc2001001_11154,Tom Gardiner Perkins Collection,https://tile.loc.gov/storage-services/service/vhp/0111/011154/sr0001.xml,2004,unknown,ok,data\vhp_transcripts\afc2001001_11154.xml
afc2001001_00439,Helen Terada Shintaku Collection,https://tile.loc.gov/storage-services/service/vhp/0004/000439/sr0001.xml,2002,unknown,ok,data\vhp_transcripts\afc2001001_00439.xml
afc2001001_27855,Margaret Marie Harlan Collection,https://tile.loc.gov/storage-services/service/vhp/0278/027855/sr0001.xml,2005,unknown,ok,data\vhp_transcripts\afc2001001_27855.xml
afc2001001_58782,John R. Bellock Collection,https://tile.loc.gov/storage-services/service/vhp/0587/058782/sr0001.xml,2008,navy,ok,data\vhp_transcripts\afc2001001_58782.xml
afc2001001_53584,"William F. Nutter, Sr. Collection",https://tile.loc.gov/storage-services/service/vhp/0535/053584/mv0001.xml,2008,army air forces/corps,ok,data\vhp_transcripts\afc2001001_53584.xml
afc2001001_73576,Howard Hall Collection,https://tile.loc.gov/storage-services/service/vhp/0735/073576/mv0001.xml,2010,army,ok,data\vhp_transcripts\afc2001001_73576.xml
afc2001001_11545,Ralph R. Dercole Collection,https://tile.loc.gov/storage-services/service/vhp/0115/011545/sr0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_11545.xml
afc2001001_15330,Jennifer Wassman Collection,https://tile.loc.gov/storage-services/service/vhp/0153/015330/sr0001.xml,2004,unknown,ok,data\vhp_transcripts\afc2001001_15330.xml
afc2001001_20354,June Delay Tallent Collection,https://tile.loc.gov/storage-services/service/vhp/0203/020354/mv0001.xml,2004,unknown,ok,data\vhp_transcripts\afc2001001_20354.xml
afc2001001_76193,Gerald L. Wendorf Collection,https://tile.loc.gov/storage-services/service/vhp/0761/076193/sr0001.xml,2011,navy,ok,data\vhp_transcripts\afc2001001_76193.xml
afc2001001_04519,Stanley Selig Resnick Collection,https://tile.loc.gov/storage-services/service/vhp/0045/004519/sr0001.xml,2003,army air forces/corps,ok,data\vhp_transcripts\afc2001001_04519.xml
afc2001001_91054,Ronald Ray Pittenger Collection,https://tile.loc.gov/storage-services/service/vhp/0910/091054/sr0001.xml,2013,army,ok,data\vhp_transcripts\afc2001001_91054.xml
afc2001001_74207,Doris B. Phillips Collection,https://tile.loc.gov/storage-services/service/vhp/0742/074207/sr0001.xml,2010,unknown,ok,data\vhp_transcripts\afc2001001_74207.xml
afc2001001_20865,Sheldon J. Stover Collection,https://tile.loc.gov/storage-services/service/vhp/0208/020865/sr0001.xml,2005,army air forces/corps,ok,data\vhp_transcripts\afc2001001_20865.xml
afc2001001_17063,Patricia Chism Wilcox Collection,https://tile.loc.gov/storage-services/service/vhp/0170/017063/sr0001.xml,2004,waac (women's army auxiliary corps),ok,data\vhp_transcripts\afc2001001_17063.xml
afc2001001_49348,Helen Elizabeth Lanier Collection,https://tile.loc.gov/storage-services/service/vhp/0493/049348/sr0001.xml,2007,unknown,ok,data\vhp_transcripts\afc2001001_49348.xml
afc2001001_62779,Carl Willard Larson Collection,https://tile.loc.gov/storage-services/service/vhp/0627/062779/sr0001.xml,2009,navy,ok,data\vhp_transcripts\afc2001001_62779.xml
afc2001001_28725,Florence Baudouine Collection,https://tile.loc.gov/storage-services/service/vhp/0287/028725/sr0001.xml,2005,unknown,ok,data\vhp_transcripts\afc2001001_28725.xml
afc2001001_01202,"Doane Hage, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0012/001202/sr0001.xml,2002,army air forces/corps,ok,data\vhp_transcripts\afc2001001_01202.xml
afc2001001_00306,Michael K. Vitantonio Collection,https://tile.loc.gov/storage-services/service/vhp/0003/000306/sr0001.xml,2002,marine corps,ok,data\vhp_transcripts\afc2001001_00306.xml
afc2001001_09810,Laverne C. Etshman Collection,https://tile.loc.gov/storage-services/service/vhp/0098/009810/sr0001.xml,2004,navy,ok,data\vhp_transcripts\afc2001001_09810.xml
afc2001001_25835,Adelaide Margaret Hawkins Collection,https://tile.loc.gov/storage-services/service/vhp/0258/025835/sr0001.xml,2005,unknown,ok,data\vhp_transcripts\afc2001001_25835.xml
afc2001001_00675,James Thomas Lingg Collection,https://tile.loc.gov/storage-services/service/vhp/0006/000675/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_00675.xml
afc2001001_07614,William Shay Collection,https://tile.loc.gov/storage-services/service/vhp/0076/007614/sr0001.xml,2003,navy,ok,data\vhp_transcripts\afc2001001_07614.xml
afc2001001_18871,Harry Taylor Shiveley Collection,https://tile.loc.gov/storage-services/service/vhp/0188/018871/sr0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_18871.xml
afc2001001_23450,Robert D. Quinn Collection,https://tile.loc.gov/storage-services/service/vhp/0234/023450/sr0001.xml,2005,army,ok,data\vhp_transcripts\afc2001001_23450.xml
afc2001001_00043,Gene M. McCain Collection,https://tile.loc.gov/storage-services/service/vhp/0000/000043/mv0001.xml,2002,marine corps,ok,data\vhp_transcripts\afc2001001_00043.xml
afc2001001_21206,Harold D. Spears Collection,https://tile.loc.gov/storage-services/service/vhp/0212/021206/sr0001.xml,2005,navy,ok,data\vhp_transcripts\afc2001001_21206.xml
afc2001001_21662,Mathew William Gundersen Collection,https://tile.loc.gov/storage-services/service/vhp/0216/021662/mv0001.xml,2005,navy,ok,data\vhp_transcripts\afc2001001_21662.xml
afc2001001_23482,Valentin Ulrich Collection,https://tile.loc.gov/storage-services/service/vhp/0234/023482/mv0001.xml,2005,marine corps,ok,data\vhp_transcripts\afc2001001_23482.xml
afc2001001_02398,Lawrence H. Vogel Collection,https://tile.loc.gov/storage-services/service/vhp/0023/002398/mv0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_02398.xml
afc2001001_01501,Orlando Ribelli Collection,https://tile.loc.gov/storage-services/service/vhp/0015/001501/sr0001.xml,2002,army air forces/corps,ok,data\vhp_transcripts\afc2001001_01501.xml
afc2001001_24657,Russell Bruce Burkle Collection,https://tile.loc.gov/storage-services/service/vhp/0246/024657/sr0001.xml,2005,army,ok,data\vhp_transcripts\afc2001001_24657.xml
afc2001001_96131,Mary Margaret Amick Collection,https://tile.loc.gov/storage-services/service/vhp/0961/096131/sr0001.xml,2014,unknown,ok,data\vhp_transcripts\afc2001001_96131.xml
afc2001001_09104,Thomas J. Verran Collection,https://tile.loc.gov/storage-services/service/vhp/0091/009104/mv0001.xml,2004,navy,ok,data\vhp_transcripts\afc2001001_09104.xml
afc2001001_21263,Ruth M. Eddins Collection,https://tile.loc.gov/storage-services/service/vhp/0212/021263/mv0001.xml,2005,unknown,ok,data\vhp_transcripts\afc2001001_21263.xml
afc2001001_02647,John Herbert Falconer Collection,https://tile.loc.gov/storage-services/service/vhp/0026/002647/sr0001.xml,2002,navy,ok,data\vhp_transcripts\afc2001001_02647.xml
afc2001001_91294,Joseph J. Triolo Collection,https://tile.loc.gov/storage-services/service/vhp/0912/091294/sr0001.xml,2014,navy,ok,data\vhp_transcripts\afc2001001_91294.xml
afc2001001_58601,Ralph Burt Beardsley Collection,https://tile.loc.gov/storage-services/service/vhp/0586/058601/sr0001.xml,2008,marine corps,ok,data\vhp_transcripts\afc2001001_58601.xml
afc2001001_23455,Ernest C. Sweigert Collection,https://tile.loc.gov/storage-services/service/vhp/0234/023455/sr0001.xml,2005,army air forces/corps,ok,data\vhp_transcripts\afc2001001_23455.xml
afc2001001_90151,Normand Henry Carleton Collection,https://tile.loc.gov/storage-services/service/vhp/0901/090151/mv0001.xml,2013,army,ok,data\vhp_transcripts\afc2001001_90151.xml
afc2001001_10419,Jacob B. Armstrong Collection,https://tile.loc.gov/storage-services/service/vhp/0104/010419/sr0001.xml,2004,army air forces/corps,ok,data\vhp_transcripts\afc2001001_10419.xml
afc2001001_77396,John Austin Tiso Collection,https://tile.loc.gov/storage-services/service/vhp/0773/077396/sr0001.xml,2011,navy,ok,data\vhp_transcripts\afc2001001_77396.xml
afc2001001_52837,Lee Pepper Riggin Collection,https://tile.loc.gov/storage-services/service/vhp/0528/052837/mv0001.xml,2008,army,ok,data\vhp_transcripts\afc2001001_52837.xml
afc2001001_65242,Jose Lionel Cortez Collection,https://tile.loc.gov/storage-services/service/vhp/0652/065242/sr0001.xml,2009,army,ok,data\vhp_transcripts\afc2001001_65242.xml
afc2001001_25817,Manuel Pime Martinez Collection,https://tile.loc.gov/storage-services/service/vhp/0258/025817/sr0001.xml,2005,army,ok,data\vhp_transcripts\afc2001001_25817.xml
afc2001001_23453,Norman Philip Swaney Collection,https://tile.loc.gov/storage-services/service/vhp/0234/023453/sr0001.xml,2005,army,ok,data\vhp_transcripts\afc2001001_23453.xml
afc2001001_80913,Benjamin Goldman Collection,https://tile.loc.gov/storage-services/service/vhp/0809/080913/mv0001.xml,2011,army,ok,data\vhp_transcripts\afc2001001_80913.xml
afc2001001_04640,Chartley M. Morley Collection,https://tile.loc.gov/storage-services/service/vhp/0046/004640/mv0001.xml,2003,wac (women's army corps),ok,data\vhp_transcripts\afc2001001_04640.xml
afc2001001_07216,Duane D. Iossi Collection,https://tile.loc.gov/storage-services/service/vhp/0072/007216/sr0001.xml,2003,navy,ok,data\vhp_transcripts\afc2001001_07216.xml
afc2001001_00115,Edgar A. Grabhorn Collection,https://tile.loc.gov/storage-services/service/vhp/0001/000115/sr0001.xml,2002,army air forces/corps,ok,data\vhp_transcripts\afc2001001_00115.xml
afc2001001_00693,Martha Hollman Collection,https://tile.loc.gov/storage-services/service/vhp/0006/000693/sr0001.xml,2002,unknown,ok,data\vhp_transcripts\afc2001001_00693.xml
afc2001001_57582,Edith Walter Collection,https://tile.loc.gov/storage-services/service/vhp/0575/057582/sr0001.xml,2008,unknown,ok,data\vhp_transcripts\afc2001001_57582.xml
afc2001001_27227,Thomas Wilson Reese Collection,https://tile.loc.gov/storage-services/service/vhp/0272/027227/mv0001.xml,2005,navy,ok,data\vhp_transcripts\afc2001001_27227.xml
afc2001001_23308,Kathryn Mary Doody Collection,https://tile.loc.gov/storage-services/service/vhp/0233/023308/mv0001.xml,2005,army nurse corps,ok,data\vhp_transcripts\afc2001001_23308.xml
afc2001001_21476,Alma Fisher Collection,https://tile.loc.gov/storage-services/service/vhp/0214/021476/sr0001.xml,2005,army nurse corps,ok,data\vhp_transcripts\afc2001001_21476.xml
afc2001001_07106,George E. Smerick Collection,https://tile.loc.gov/storage-services/service/vhp/0071/007106/sr0001.xml,2003,army,ok,data\vhp_transcripts\afc2001001_07106.xml
afc2001001_04384,Arthur J. Locke Collection,https://tile.loc.gov/storage-services/service/vhp/0043/004384/sr0001.xml,2003,army,ok,data\vhp_transcripts\afc2001001_04384.xml
afc2001001_12840,"Walter M. Schirra, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0128/012840/sr0001.xml,2004,navy,ok,data\vhp_transcripts\afc2001001_12840.xml
afc2001001_50554,John W. Espey Collection,https://tile.loc.gov/storage-services/service/vhp/0505/050554/mv0001.xml,2007,army,ok,data\vhp_transcripts\afc2001001_50554.xml
afc2001001_02643,Frank Hosendove Collection,https://tile.loc.gov/storage-services/service/vhp/0026/002643/sr0001.xml,2002,navy,ok,data\vhp_transcripts\afc2001001_02643.xml
afc2001001_21304,Opal Nelson Collection,https://tile.loc.gov/storage-services/service/vhp/0213/021304/mv0001.xml,2005,unknown,ok,data\vhp_transcripts\afc2001001_21304.xml
afc2001001_00377,Hal Biers Collection,https://tile.loc.gov/storage-services/service/vhp/0003/000377/sr0001.xml,2002,army air forces/corps,ok,data\vhp_transcripts\afc2001001_00377.xml
afc2001001_02300,T. L. Conner Collection,https://tile.loc.gov/storage-services/service/vhp/0023/002300/sr0001.xml,2002,navy,ok,data\vhp_transcripts\afc2001001_02300.xml
afc2001001_08234,Frederick B. McIntosh Collection,https://tile.loc.gov/storage-services/service/vhp/0082/008234/sr0001.xml,2003,army air forces/corps,ok,data\vhp_transcripts\afc2001001_08234.xml
afc2001001_24404,Elmer L. Crawford Collection,https://tile.loc.gov/storage-services/service/vhp/0244/024404/sr0001.xml,2005,navy,ok,data\vhp_transcripts\afc2001001_24404.xml
afc2001001_42863,Greta Friedman Collection,https://tile.loc.gov/storage-services/service/vhp/0428/042863/sr0001.xml,2007,unknown,ok,data\vhp_transcripts\afc2001001_42863.xml
afc2001001_09807,Jasper E. Brady Collection,https://tile.loc.gov/storage-services/service/vhp/0098/009807/sr0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_09807.xml
afc2001001_23687,Donald W. Mulder Collection,https://tile.loc.gov/storage-services/service/vhp/0236/023687/sr0001.xml,2005,navy,ok,data\vhp_transcripts\afc2001001_23687.xml
afc2001001_68380,"Orthniel Robert Chambers, II Collection",https://tile.loc.gov/storage-services/service/vhp/0683/068380/sr0001.xml,2009,army,ok,data\vhp_transcripts\afc2001001_68380.xml
afc2001001_05919,Dora Janet Mahoney Collection,https://tile.loc.gov/storage-services/service/vhp/0059/005919/mv0001.xml,2003,unknown,ok,data\vhp_transcripts\afc2001001_05919.xml
afc2001001_83182,"Edward Burr, II Collection",https://tile.loc.gov/storage-services/service/vhp/0831/083182/mv0001.xml,2012,army,ok,data\vhp_transcripts\afc2001001_83182.xml
afc2001001_68388,Conny L. Fleissner Collection,https://tile.loc.gov/storage-services/service/vhp/0683/068388/sr0001.xml,2009,navy,ok,data\vhp_transcripts\afc2001001_68388.xml
afc2001001_00799,Marion Reh Gurfein Collection,https://tile.loc.gov/storage-services/service/vhp/0007/000799/pm0035.xml,2002,unknown,ok,data\vhp_transcripts\afc2001001_00799.xml
afc2001001_48923,"Benjamin Evan Colkitt, II Collection",https://tile.loc.gov/storage-services/service/vhp/0489/048923/mv0001.xml,2007,navy,ok,data\vhp_transcripts\afc2001001_48923.xml
afc2001001_09281,Rosalie J. Hughes Collection,https://tile.loc.gov/storage-services/service/vhp/0092/009281/mv0001.xml,2004,unknown,ok,data\vhp_transcripts\afc2001001_09281.xml
afc2001001_00495,Warren M. Smith Collection,https://tile.loc.gov/storage-services/service/vhp/0004/000495/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_00495.xml
afc2001001_88066,John Jay Douglass Collection,https://tile.loc.gov/storage-services/service/vhp/0880/088066/sr0001.xml,2013,army,ok,data\vhp_transcripts\afc2001001_88066.xml
afc2001001_04293,Jeanne M. Holm Collection,https://tile.loc.gov/storage-services/service/vhp/0042/004293/mv0001.xml,2003,wac (women's army corps),ok,data\vhp_transcripts\afc2001001_04293.xml
afc2001001_21660,Spero Calos Collection,https://tile.loc.gov/storage-services/service/vhp/0216/021660/mv0001.xml,2005,army,ok,data\vhp_transcripts\afc2001001_21660.xml
afc2001001_02828,Edward Charles Bishop Collection,https://tile.loc.gov/storage-services/service/vhp/0028/002828/sr0001.xml,2003,navy,ok,data\vhp_transcripts\afc2001001_02828.xml
afc2001001_09872,Gordon E. Gullikson Collection,https://tile.loc.gov/storage-services/service/vhp/0098/009872/mv0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_09872.xml
afc2001001_23606,Obed B. Oglesby Collection,https://tile.loc.gov/storage-services/service/vhp/0236/023606/sr0001.xml,2005,air force,ok,data\vhp_transcripts\afc2001001_23606.xml
afc2001001_02225,Anthony A. Adams Collection,https://tile.loc.gov/storage-services/service/vhp/0022/002225/sr0001.xml,2002,army air forces/corps,ok,data\vhp_transcripts\afc2001001_02225.xml
afc2001001_73981,Robert M. Cox Collection,https://tile.loc.gov/storage-services/service/vhp/0739/073981/sr0001.xml,2010,navy,ok,data\vhp_transcripts\afc2001001_73981.xml
afc2001001_18704,John William Wolf Collection,https://tile.loc.gov/storage-services/service/vhp/0187/018704/mv0001.xml,2004,army air forces/corps,ok,data\vhp_transcripts\afc2001001_18704.xml
afc2001001_00852,John A. Fickel Collection,https://tile.loc.gov/storage-services/service/vhp/0008/000852/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_00852.xml
afc2001001_02536,Lynden Dale Levitt Collection,https://tile.loc.gov/storage-services/service/vhp/0025/002536/sr0001.xml,2002,navy,ok,data\vhp_transcripts\afc2001001_02536.xml
afc2001001_57435,Golda Pauline Thompson Collection,https://tile.loc.gov/storage-services/service/vhp/0574/057435/sr0001.xml,2008,unknown,ok,data\vhp_transcripts\afc2001001_57435.xml
afc2001001_08637,Elizabeth Jane Wachs Collection,https://tile.loc.gov/storage-services/service/vhp/0086/008637/mv0001.xml,2003,unknown,ok,data\vhp_transcripts\afc2001001_08637.xml
afc2001001_16153,William C. Brown Collection,https://tile.loc.gov/storage-services/service/vhp/0161/016153/mv0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_16153.xml
afc2001001_01582,Henrietta Siodlowski Collection,https://tile.loc.gov/storage-services/service/vhp/0015/001582/sr0001.xml,2002,cadet nurse corps,ok,data\vhp_transcripts\afc2001001_01582.xml
afc2001001_38057,E. Jeanne O'Hare Collection,https://tile.loc.gov/storage-services/service/vhp/0380/038057/mv0001.xml,2006,unknown,ok,data\vhp_transcripts\afc2001001_38057.xml
afc2001001_66431,Robert Bernard Ladendorf Collection,https://tile.loc.gov/storage-services/service/vhp/0664/066431/sr0001.xml,2009,navy,ok,data\vhp_transcripts\afc2001001_66431.xml
afc2001001_04347,Debbor Richard Huntington Collection,https://tile.loc.gov/storage-services/service/vhp/0043/004347/sr0001.xml,2003,navy,ok,data\vhp_transcripts\afc2001001_04347.xml
afc2001001_04246,Kathryn A. Martin Collection,https://tile.loc.gov/storage-services/service/vhp/0042/004246/sr0001.xml,2003,coast guard,ok,data\vhp_transcripts\afc2001001_04246.xml
afc2001001_01804,James Bassett Collection,https://tile.loc.gov/storage-services/service/vhp/0018/001804/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_01804.xml
afc2001001_33260,Dennis Chastain Collection,https://tile.loc.gov/storage-services/service/vhp/0332/033260/mv0001.xml,2006,army,ok,data\vhp_transcripts\afc2001001_33260.xml
afc2001001_72708,Louis Leon Ignaszewski Collection,https://tile.loc.gov/storage-services/service/vhp/0727/072708/sr0001.xml,2010,army,ok,data\vhp_transcripts\afc2001001_72708.xml
afc2001001_110537,Herbert Leonard Cohan Collection,https://tile.loc.gov/storage-services/service/vhp/1105/110537/sr0001.xml,2018,navy,ok,data\vhp_transcripts\afc2001001_110537.xml
afc2001001_33674,Virginia C. Allen Collection,https://tile.loc.gov/storage-services/service/vhp/0336/033674/sr0001.xml,2006,unknown,ok,data\vhp_transcripts\afc2001001_33674.xml
afc2001001_10674,Ellin White Burkland Collection,https://tile.loc.gov/storage-services/service/vhp/0106/010674/sr0001.xml,2004,unknown,ok,data\vhp_transcripts\afc2001001_10674.xml
afc2001001_00583,"William Frank Richardson, III Collection",https://tile.loc.gov/storage-services/service/vhp/0005/000583/sr0001.xml,2002,navy,ok,data\vhp_transcripts\afc2001001_00583.xml
afc2001001_27023,Ray Henry Davis Collection,https://tile.loc.gov/storage-services/service/vhp/0270/027023/sr0001.xml,2005,army,ok,data\vhp_transcripts\afc2001001_27023.xml
afc2001001_02154,Charles David Thompson Collection,https://tile.loc.gov/storage-services/service/vhp/0021/002154/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_02154.xml
afc2001001_02611,Dorinda Guillermo Collection,https://tile.loc.gov/storage-services/service/vhp/0026/002611/sr0001.xml,2002,unknown,ok,data\vhp_transcripts\afc2001001_02611.xml
afc2001001_27442,Charles Douglas Pritchett Collection,https://tile.loc.gov/storage-services/service/vhp/0274/027442/mv0001.xml,2005,navy,ok,data\vhp_transcripts\afc2001001_27442.xml
afc2001001_00760,Norbert Louis Woolley Collection,https://tile.loc.gov/storage-services/service/vhp/0007/000760/sr0001.xml,2002,navy,ok,data\vhp_transcripts\afc2001001_00760.xml
afc2001001_10682,"Robert Louis Brehmer, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0106/010682/sr0001.xml,2004,unknown,ok,data\vhp_transcripts\afc2001001_10682.xml
afc2001001_03100,Hugh William Ostberg Collection,https://tile.loc.gov/storage-services/service/vhp/0031/003100/mv0001.xml,2003,army,ok,data\vhp_transcripts\afc2001001_03100.xml
afc2001001_00096,Louis J. Budz Collection,https://tile.loc.gov/storage-services/service/vhp/0000/000096/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_00096.xml
afc2001001_29098,Lillian Jean Eddy Collection,https://tile.loc.gov/storage-services/service/vhp/0290/029098/sr0001.xml,2005,unknown,ok,data\vhp_transcripts\afc2001001_29098.xml
afc2001001_23775,Norman S. Portenoy Collection,https://tile.loc.gov/storage-services/service/vhp/0237/023775/sr0001.xml,2005,army air forces/corps,ok,data\vhp_transcripts\afc2001001_23775.xml
afc2001001_00540,"Arch Joseph Lewis, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0005/000540/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_00540.xml
afc2001001_51925,"John Aaron, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0519/051925/sr0001.xml,2008,army,ok,data\vhp_transcripts\afc2001001_51925.xml
afc2001001_07176,Charles Zito Collection,https://tile.loc.gov/storage-services/service/vhp/0071/007176/sr0001.xml,2003,army,ok,data\vhp_transcripts\afc2001001_07176.xml
afc2001001_00720,Chester Wasileski Collection,https://tile.loc.gov/storage-services/service/vhp/0007/000720/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_00720.xml
afc2001001_01928,Joseph Zuckerman Collection,https://tile.loc.gov/storage-services/service/vhp/0019/001928/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_01928.xml
afc2001001_17249,"Reinald Werrenrath, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0172/017249/sr0001.xml,2004,navy,ok,data\vhp_transcripts\afc2001001_17249.xml
afc2001001_18710,William J. Huebner Collection,https://tile.loc.gov/storage-services/service/vhp/0187/018710/mv0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_18710.xml
afc2001001_89819,George Edward Wahlen Collection,https://tile.loc.gov/storage-services/service/vhp/0898/089819/mv0001.xml,2013,navy,ok,data\vhp_transcripts\afc2001001_89819.xml
afc2001001_05681,Jesse W. Dunnagan Collection,https://tile.loc.gov/storage-services/service/vhp/0056/005681/mv0001.xml,2003,navy,ok,data\vhp_transcripts\afc2001001_05681.xml
afc2001001_03542,William E. King Collection,https://tile.loc.gov/storage-services/service/vhp/0035/003542/sr0001.xml,2003,navy,ok,data\vhp_transcripts\afc2001001_03542.xml
afc2001001_27687,"William Alfred Sloan, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0276/027687/mv0001.xml,2005,army air forces/corps,ok,data\vhp_transcripts\afc2001001_27687.xml
afc2001001_75930,Dale Hewitt Huss Collection,https://tile.loc.gov/storage-services/service/vhp/0759/075930/sr0001.xml,2010,army air forces/corps,ok,data\vhp_transcripts\afc2001001_75930.xml
afc2001001_102306,"Gaston Norvell Connell, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/1023/102306/sr0001.xml,2016,army,ok,data\vhp_transcripts\afc2001001_102306.xml
afc2001001_02010,Guido Casagrande Collection,https://tile.loc.gov/storage-services/service/vhp/0020/002010/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_02010.xml
afc2001001_11618,Malcolm McDonald Collection,https://tile.loc.gov/storage-services/service/vhp/0116/011618/sr0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_11618.xml
